Sigla;Código;Município;1970;1975;1980;1985;1996
MG;3109709;Cachoeira de Minas;591.730909;1185.410021;2306.912974;3188.659528;7108.114782
MG;3109808;Cachoeira Dourada;855.8895463;796.5194643;720.1008804;1065.194454;5773.833595
MG;3109907;Caetanópolis;1303.675395;1875.217758;2620.307279;3571.165365;11355.88586
MG;3110004;Caeté;4455.391389;8486.773213;15704.26484;16247.94521;30015.18138
MG;3110103;Caiana;375.7160588;366.6408069;347.5682682;832.1024241;2927.928103
MG;3110202;Cajuri;513.5337278;832.4916315;1311.01922;1469.176221;3250.228861
MG;3110301;Caldas;2383.652386;3063.016949;3823.614997;5472.283353;8981.405585
MG;3110400;Camacho;199.3833602;298.5019967;434.1340482;1124.152626;1486.83937
MG;3110509;Camanducaia;2359.629123;2993.871087;3690.121982;5691.502495;16787.13668
MG;3110608;Cambuí;4367.954491;4546.555098;4597.323766;6145.971149;17662.27968
MG;3110707;Cambuquira;4007.897321;4878.302618;5768.184808;8215.706384;13720.95342
MG;3110806;Campanário;454.2050206;1047.768054;2347.992217;1971.543106;1841.697104
MG;3110905;Campanha;3866.481025;3145.575589;2486.008712;3822.74143;10541.81684
MG;3111002;Campestre;1637.764099;2274.14802;3067.639975;5408.281126;13356.56011
MG;3111101;Campina Verde;2458.348201;4463.163179;7871.552789;8150.331847;19498.06062
MG;3111150;Campo Azul;;;;;
MG;3111200;Campo Belo;7092.892834;9823.800297;13217.64034;23723.2774;58659.31365
MG;3111309;Campo do Meio;2379.470199;1940.916289;1537.983293;2013.058781;6966.32627
MG;3111408;Campo Florido;745.0129459;1082.728609;1528.599395;1925.20333;5929.495758
MG;3111507;Campos Altos;2740.889012;2966.028702;3118.010167;3204.881631;6727.834804
MG;3111606;Campos Gerais;2279.681258;3546.512423;5359.781927;5878.154865;17990.6562
MG;3111705;Canaã;814.8457521;681.1210826;553.0845389;774.3406285;1905.755619
MG;3111804;Canápolis;1028.137317;1773.755448;2972.724346;4122.458097;9545.774489
MG;3111903;Cana Verde;599.1226824;633.1664219;650.0372831;1193.396118;4206.084172
MG;3112000;Candeias;1264.674065;1658.790619;2113.600031;4075.211952;13355.45857
MG;3112059;Cantagalo;;;;;
MG;3112109;Caparaó;216.3066308;593.7412362;1583.225842;2260.172292;5285.200095
MG;3112208;Capela Nova;306.9531145;685.0874501;1485.382344;1542.893445;2933.091879
MG;3112307;Capelinha;677.9034247;1997.359656;5716.931608;12484.55891;33466.70455
MG;3112406;Capetinga;1642.529847;2961.925604;5188.637135;4042.869001;4998.35695
MG;3112505;Capim Branco;649.308933;817.5696018;1000.037696;1591.164139;4550.272128
MG;3112604;Capinópolis;2212.085436;3086.514153;4183.626709;5256.228315;12114.42789
MG;3112653;Capitão Andrade;;;;;2447.27438
MG;3112703;Capitão Enéas;1023.079788;1452.797986;2004.099276;2580.974102;9682.818902
MG;3112802;Capitólio;280.109306;603.3051839;1262.306604;1879.761898;5791.894344
MG;3112901;Caputira;815.4293132;801.398377;765.1188039;816.9101877;3102.367909
MG;3113008;Caraí;626.9390926;893.4584561;1236.92012;3072.806272;17338.18879
MG;3113107;Caranaíba;30.15065447;123.4832231;491.2894608;825.3685001;3096.323222
MG;3113206;Carandaí;1770.621499;3195.907626;5603.778763;4612.794205;10907.87911
MG;3113305;Carangola;9117.557912;12484.19206;16605.83164;19231.20026;32793.67443
MG;3113404;Caratinga;19616.11306;29325.71239;42589.49239;48020.50309;79072.79656
MG;3113503;Carbonita;416.0790317;814.7474744;1549.84581;2079.421396;4941.670696
MG;3113602;Careaçu;468.7940469;1072.489927;2383.54104;2267.935099;6501.27832
MG;3113701;Carlos Chagas;2227.258024;4675.29924;9533.811732;10027.39023;18112.25223
MG;3113800;Carmésia;3156.287222;1894.885564;1105.115665;1113.17458;1991.328201
MG;3113909;Carmo da Cachoeira;1294.143898;2902.351479;6323.182532;5994.10254;7776.556736
MG;3114006;Carmo da Mata;833.5197058;2053.163391;4913.030157;4187.324251;10728.19627
MG;3114105;Carmo de Minas;1287.821987;2069.832341;3231.712956;6979.043001;15874.97535
MG;3114204;Carmo do Cajuru;1833.548832;2597.344694;3574.250401;4987.379895;11113.07112
MG;3114303;Carmo do Paranaíba;3603.39225;4162.514309;4671.089801;6767.337473;23542.11063
MG;3114402;Carmo do Rio Claro;1646.322994;4374.176449;11290.04908;6585.143741;17075.36526
MG;3114501;Carmópolis de Minas;1083.283837;1372.03873;1688.14115;2993.254335;9326.743345
MG;3114550;Carneirinho;;;;;11632.75642
MG;3114600;Carrancas;67.69308229;230.7528004;764.131229;753.6635727;1816.152002
MG;3114709;Carvalhópolis;611.9610256;414.7416302;273.0547746;627.9541314;3130.921305
MG;3114808;Carvalhos;1005.670217;1322.46104;1689.384333;2340.664004;5055.575311
MG;3114907;Casa Grande;362.585935;318.9393671;272.5358137;532.2761594;2127.067389
MG;3115003;Cascalho Rico;445.2570844;584.4047578;745.1349356;1270.153856;4885.927765
MG;3115102;Cássia;2071.836263;3823.723274;6855.446668;11208.97785;24554.18038
MG;3115201;Conceição da Barra de Minas;68.082123;213.4161945;649.8901151;716.749812;1608.694034
MG;3115300;Cataguases;12172.01373;14321.9348;16370.39766;24657.98633;54885.27563
MG;3115359;Catas Altas;;;;;
MG;3115409;Catas Altas da Noruega;97.45469606;204.5278794;416.9851007;1009.561044;1916.496451
MG;3115458;Catuji;;;;;1595.506079
MG;3115474;Catuti;;;;;
MG;3115508;Caxambu;8150.208204;10177.14912;12345.30576;14578.66804;33193.57939
MG;3115607;Cedro do Abaeté;326.016109;382.2156589;435.3075195;1001.545743;4566.742114
MG;3115706;Central de Minas;1141.931723;1201.52709;1228.13264;1594.141266;4367.828338
MG;3115805;Centralina;2654.035675;2066.230581;1562.676538;2067.490391;6483.74565
MG;3115904;Chácara;320.3750188;468.4185143;665.3156475;817.5337975;2781.177716
MG;3116001;Chalé;58.35610543;173.8013692;502.8498962;1267.831079;5132.531037
MG;3116100;Chapada do Norte;334.5750044;338.0015993;331.7128501;625.3265484;3762.602158
MG;3116159;Chapada Gaúcha;;;;;
MG;3116209;Chiador;739.5663761;888.3872784;1036.682534;1456.77006;3408.922049
MG;3116308;Cipotânea;481.3406096;532.4167271;572.0963237;590.122753;2894.208373
MG;3116407;Claraval;248.4997489;286.8392548;321.6395863;1154.786663;4349.956131
MG;3116506;Claro dos Poções;672.2623345;985.0050626;1402.02715;1460.247633;3976.878139
MG;3116605;Cláudio;4200.861509;3723.155605;3205.54803;3730.902808;11067.2318
MG;3116704;Coimbra;621.6870431;572.0269585;511.3043119;879.8392216;3759.152423
MG;3116803;Coluna;234.7860642;408.7416489;691.2636936;895.2594918;2420.553606
MG;3116902;Comendador Gomes;690.1582068;330.0864609;153.3645709;359.830994;2742.996298
MG;3117009;Comercinho;752.6964998;629.5272571;511.4785898;706.4340017;1698.517603
MG;3117108;Conceição da Aparecida;324.6544665;642.605583;1235.622718;1346.604179;4179.605854
MG;3117207;Conceição das Pedras;124.4930249;228.2826731;406.6484836;800.878629;2640.376386
MG;3117306;Conceição das Alagoas;2240.582668;3035.749541;3995.666034;5917.193673;17948.24839
MG;3117405;Conceição de Ipanema;212.8052645;348.8363234;0;0.297241209;2292.03716
MG;3117504;Conceição do Mato Dentro;2626.608305;3324.166537;4086.848243;5948.599844;10836.65977
MG;3117603;Conceição do Pará;1034.070188;1148.386078;1238.92238;1742.242408;4808.919455
MG;3117702;Conceição do Rio Verde;3611.562105;2481.596009;1656.476789;2604.396448;8366.423194
MG;3117801;Conceição dos Ouros;488.4406024;649.0903816;837.9476109;992.059056;4903.640147
MG;3117836;Cônego Marinho;;;;;
MG;3117876;Confins;;;;;
MG;3117900;Congonhal;379.3146853;1001.902709;2570.808476;2300.45923;5154.410694
MG;3118007;Congonhas;2936.673745;6301.718532;13136.52753;20214.28877;63520.39424
MG;3118106;Congonhas do Norte;0;361.0792968;455.6399437;1081.126521;2665.895129
MG;3118205;Conquista;2966.143579;3126.814439;3202.066345;3530.343823;8272.470582
MG;3118304;Conselheiro Lafaiete;15569.21441;22449.8787;31447.02573;38311.89221;89877.89176
MG;3118403;Conselheiro Pena;5746.520222;6150.982969;6395.910645;9649.660265;29106.61545
MG;3118502;Consolação;112.8218038;242.69085;507.1448788;721.3043201;2343.950887
MG;3118601;Contagem;54401.60394;94489.87192;159432.5874;259720.0438;711981.7004
MG;3118700;Coqueiral;1320.793186;1178.89238;1022.190357;1224.478325;4013.556848
MG;3118809;Coração de Jesus;2968.964124;3503.597317;4016.443835;7590.282605;17451.47769
MG;3118908;Cordisburgo;1880.330977;1883.805887;1833.395989;2229.101883;4634.840124
MG;3119005;Cordislândia;243.53948;457.6480925;835.434136;607.810845;1652.326826
MG;3119104;Corinto;5185.426268;8010.700422;12021.94663;12916.1025;18110.02191
MG;3119203;Coroaci;784.5005773;1376.036926;2344.688682;2634.742335;4788.680485
MG;3119302;Coromandel;3473.355395;5286.847975;7817.406575;13240.70155;44924.43292
MG;3119401;Coronel Fabriciano;11557.1349;15423.47516;19995.51397;37233.19007;103659.8189
MG;3119500;Coronel Murta;175.0683163;426.8838028;1011.183738;1803.514423;4225.020742
MG;3119609;Coronel Pacheco;1936.741879;1357.707058;924.610212;1252.539612;6065.125392
MG;3119708;Coronel Xavier Chaves;700.6623058;1145.739785;1820.042427;1821.039401;1489.284008
MG;3119807;Córrego Danta;1003.919534;1346.811763;1755.226532;3237.648093;3617.485841
MG;3119906;Córrego do Bom Jesus;719.7253003;588.5827999;467.5915363;634.9071485;3075.891407
MG;3119955;Córrego Fundo;;;;;
MG;3120003;Córrego Novo;269.021646;617.2749754;1375.904826;1098.012708;2906.90634
MG;3120102;Couto de Magalhães de Minas;144.7231415;396.3316221;1054.381425;1478.851403;3916.915596
MG;3120151;Crisólita;;;;;
MG;3120201;Cristais;307.1476349;504.9458071;806.4187985;1186.716556;5919.45402
MG;3120300;Cristália;462.180355;461.3202546;447.3133319;700.5250823;2760.206128
MG;3120409;Cristiano Otoni;310.7462614;437.0784379;597.2155815;1214.882275;3659.453226
MG;3120508;Cristina;1167.316629;2152.893768;3857.223526;4276.444568;11691.44273
MG;3120607;Crucilândia;202.3011655;442.0823713;938.4827346;1791.955257;3582.523061
MG;3120706;Cruzeiro da Fortaleza;499.820043;583.3901601;661.4892789;717.7844031;2198.769873
MG;3120805;Cruzília;1408.132824;1724.849454;2052.471082;2378.603615;8363.012806
MG;3120839;Cuparaque;;;;;
MG;3120870;Curral de Dentro;;;;;
MG;3120904;Curvelo;14686.18927;23093.93011;35278.07272;43001.35999;89373.41706
MG;3121001;Datas;613.1281477;863.5091262;1181.410666;2273.960157;6607.448469
MG;3121100;Delfim Moreira;1585.827165;1780.762439;1942.559806;2018.825611;4184.177073
MG;3121209;Delfinópolis;884.7758184;1077.28904;1274.23496;1499.1983;4780.180245
MG;3121258;Delta;;;;;
MG;3121308;Descoberto;567.0268244;679.548592;791.1443069;1103.651049;3888.897565
MG;3121407;Desterro de Entre Rios;0;359.0843835;453.122596;900.0728978;4032.029894
MG;3121506;Desterro do Melo;290.8079254;484.4925525;784.1267159;1538.897176;4770.80841
MG;3121605;Diamantina;23514.20364;32464.17313;43540.82909;39811.59631;65390.19318
MG;3121704;Diogo de Vasconcelos;0;185.6190044;234.2295265;231.7593688;1128.492596
MG;3121803;Dionísio;327.7667921;801.0261626;1901.72068;2801.131408;6670.646978
MG;3121902;Divinésia;322.125702;582.2580576;1022.407236;1609.542741;4736.947194
MG;3122009;Divino;1969.518558;3192.218117;5026.241095;3779.271569;8257.583028
MG;3122108;Divino das Laranjeiras;276.0243787;945.7536736;3147.943368;2837.788885;3698.895037
MG;3122207;Divinolândia de Minas;420.1639591;327.4199783;247.8619328;543.3510003;3145.481885
MG;3122306;Divinópolis;19263.73944;34399.11008;59672.20651;86392.77594;212830.6903
MG;3122355;Divisa Alegre;;;;;
MG;3122405;Divisa Nova;628.3007351;619.2820837;592.9632002;1029.137919;3156.255186
MG;3122454;Divisópolis;;;;;5237.40862
MG;3122470;Dom Bosco;;;;;
MG;3122504;Dom Cavati;712.917088;670.14528;611.951748;1489.84621;4169.865341
MG;3122603;Dom Joaquim;1847.651558;1182.330135;734.980342;892.5525305;2332.364036
MG;3122702;Dom Silvério;900.1429262;2046.33296;4519.177546;4433.29418;5873.670719
MG;3122801;Dom Viçoso;68.082123;184.900745;487.8232666;1246.714667;4139.386633
MG;3122900;Dona Eusébia;745.9855477;1051.611856;1440.120431;1158.499083;2880.863154
MG;3123007;Dores de Campos;1887.917271;1343.417473;928.6612055;1387.583757;5350.756904
MG;3123106;Dores de Guanhães;686.6568405;638.1247841;576.0892246;926.7088392;2353.901449
MG;3123205;Dores do Indaiá;2652.868553;4497.326169;7406.470855;13369.94797;23904.88166
MG;3123304;Dores do Turvo;986.5099622;1065.834335;1118.655123;2149.964382;4130.923117
MG;3123403;Doresópolis;155.6162811;155.0230575;150.0223077;501.4114099;2695.715567
MG;3123502;Douradoquara;289.3490227;354.9180765;422.9144229;599.7952415;3464.298565
MG;3123528;Durandé;;;;;5389.33649
MG;3123601;Elói Mendes;1550.716242;3633.90099;8272.411373;8749.477749;12036.46607
MG;3123700;Engenheiro Caldas;1246.875453;1284.65458;1285.783777;2426.81709;4288.848221
MG;3123809;Engenheiro Navarro;194.9093921;592.399942;1749.103567;1778.736709;3511.65967
MG;3123858;Entre Folhas;;;;;4407.795506
MG;3123908;Entre Rios de Minas;3583.842955;4777.745367;6187.50136;4654.608164;7709.937764
MG;3124005;Ervália;1977.493893;1501.194697;1107.075323;2089.69437;10272.16686
MG;3124104;Esmeraldas;2819.086193;4405.682309;6688.616223;9106.642235;24964.25638
MG;3124203;Espera Feliz;1230.633003;1503.161464;1783.614469;4274.659208;13177.1481
MG;3124302;Espinosa;1985.566487;3203.55554;5021.094087;6840.994197;14623.10226
MG;3124401;Espírito Santo do Dourado;274.2736955;362.0069332;464.1601977;917.8749658;2598.081235
MG;3124500;Estiva;2106.947186;1394.921296;897.1478844;1553.912331;5821.914636
MG;3124609;Estrela Dalva;637.2486713;625.1247054;595.7206642;926.678555;3486.418835
MG;3124708;Estrela do Indaiá;1176.945386;1714.438665;2426.084217;3482.935552;4269.045893
MG;3124807;Estrela do Sul;1745.042073;1572.995479;1377.422981;3770.859985;9448.844104
MG;3124906;Eugenópolis;3337.48293;3744.638238;4081.492101;4361.78625;10606.48345
MG;3125002;Ewbank da Câmara;915.1209933;925.4765614;909.223408;1332.971148;3746.209136
MG;3125101;Extrema;3964.713803;6240.525111;9542.204182;12337.05152;25729.26352
MG;3125200;Fama;149.7806706;295.1868716;565.1406982;1081.490117;4734.87764
MG;3125309;Faria Lemos;1537.294337;1577.909387;1573.350093;1560.974678;4024.612422
MG;3125408;Felício dos Santos;853.9443427;423.9723499;204.4860946;655.5572751;2961.689175
MG;3125507;São Gonçalo do Rio Preto;38.51502958;158.8809451;636.69534;980.7641305;3406.228359
MG;3125606;Felisburgo;233.6189421;453.3343955;854.5698518;1519.488522;4327.439098
MG;3125705;Felixlândia;1509.769708;2423.255825;3778.384067;5646.190841;13754.84382
MG;3125804;Fernandes Tourinho;418.996837;801.5330753;1489.534031;1956.247027;4033.878273
MG;3125903;Ferros;1870.994;2036.08629;2152.475626;5801.151864;16743.81093
MG;3125952;Fervedouro;;;;;9580.972839
MG;3126000;Florestal;387.0954993;278.1956403;194.2230614;1028.63282;6282.56956
MG;3126109;Formiga;8188.625974;16360.48997;31754.10343;37136.01618;66621.36528
MG;3126208;Formoso;58.35610543;200.5609771;669.6145029;1156.768736;3768.938621
MG;3126307;Fortaleza de Minas;202.3011655;363.0603691;632.9619196;1141.738439;3445.644534
MG;3126406;Fortuna de Minas;509.8378411;546.5560335;569.1878189;836.8461869;2118.17748
MG;3126505;Francisco Badaró;319.7914577;573.89289;1000.490819;1250.931757;4796.491651
MG;3126604;Francisco Dumont;260.17097;394.587128;581.3601635;1388.232603;4582.542622
MG;3126703;Francisco Sá;3599.696363;4460.150145;5368.480332;4665.549893;12652.84712
MG;3126752;Franciscópolis;;;;;
MG;3126802;Frei Gaspar;485.3282768;728.8223072;1063.226998;1632.65471;4297.028777
MG;3126901;Frei Inocêncio;2197.49641;2004.223627;1775.752598;2447.357804;6429.963065
MG;3126950;Frei Lagonegro;;;;;
MG;3127008;Fronteira;826.6142334;1549.122804;2820.246656;3495.59495;7673.287161
MG;3127057;Fronteira dos Vales;653.3938604;522.2358187;405.4866308;1044.792222;5180.362924
MG;3127073;Fruta de Leite;;;;;
MG;3127107;Frutal;8195.531446;10259.98692;12477.70664;18084.44857;52877.22375
MG;3127206;Funilândia;58.25884525;217.2946365;787.325684;1179.838108;2864.403614
MG;3127305;Galiléia;2646.157601;2809.363809;2897.467266;5784.902781;11295.36496
MG;3127339;Gameleiras;;;;;
MG;3127354;Glaucilândia;;;;;
MG;3127370;Goiabeira;;;;;
MG;3127388;Goianá;;;;;
MG;3127404;Gonçalves;243.1504393;395.5393567;625.0613205;1071.117871;3857.770658
MG;3127503;Gonzaga;278.7476636;352.4041412;432.8017903;653.1064458;1236.102972
MG;3127602;Gouveia;1015.979795;1288.576074;1587.644755;2596.311949;5451.892186
MG;3127701;Governador Valadares;72938.71261;96460.60457;123925.3469;164835.3322;370247.4988
MG;3127800;Grão Mogol;1406.576661;2789.002436;5372.206006;10186.2277;27400.13816
MG;3127909;Grupiara;499.1392217;604.4396943;711.0539198;1505.734349;5599.297135
MG;3128006;Guanhães;7011.291547;10157.8769;14296.38195;16300.47092;31157.25854
MG;3128105;Guapé;1075.600283;1794.99553;2910.007531;3785.585046;9171.479973
MG;3128204;Guaraciaba;376.7859207;682.1014393;1199.558807;1573.518966;4984.660225
MG;3128253;Guaraciama;;;;;
MG;3128303;Guaranésia;4231.109424;3780.680465;3281.738465;4322.116111;9608.936615
MG;3128402;Guarani;1760.40918;2392.085234;3157.606111;4200.72083;10268.91715
MG;3128501;Guarará;866.5881656;695.1434812;541.6945085;1265.577752;4903.624654
MG;3128600;Guarda-Mor;639.9719562;948.5038904;1365.63792;1804.134159;4459.082149
MG;3128709;Guaxupé;8372.058665;10188.87428;12045.87693;20664.75327;53982.78821
MG;3128808;Guidoval;1206.998781;1546.131764;1923.997271;2218.55838;5557.760736
MG;3128907;Guimarânia;827.6840953;750.6390749;661.3266196;1038.101238;4255.724118
MG;3129004;Guiricema;354.5133405;755.4145415;1563.710587;2264.595142;5932.398557
MG;3129103;Gurinhatã;364.1420979;949.7203772;2406.239771;2868.89572;7566.145785
MG;3129202;Heliodora;901.7963492;1127.337935;1369.046022;2674.721425;5851.627661
MG;3129301;Iapu;818.9306795;1500.943316;2672.389267;2698.158357;5119.670481
MG;3129400;Ibertioga;0;866.0992567;1092.91621;957.9342049;1827.564936
MG;3129509;Ibiá;3645.700426;3651.890742;3553.63526;6449.047732;21571.475
MG;3129608;Ibiaí;312.4969446;443.1613645;610.5149233;1219.441785;3198.724052
MG;3129657;Ibiracatu;;;;;
MG;3129707;Ibiraci;2488.304335;2465.823088;2373.769858;4340.791677;11254.87763
MG;3129806;Ibirité;3456.723905;5938.835286;9911.882509;20899.72328;89496.12972
MG;3129905;Ibitiúra de Minas;346.2462255;303.5319621;258.4890132;443.9022125;2041.271109
MG;3130002;Ibituruna;168.3573642;288.1374291;479.0551507;1287.192225;3659.519576
MG;3130051;Icaraí de Minas;;;;;3683.689883
MG;3130101;Igarapé;747.0554096;1995.209996;5176.577103;6013.568901;17288.57266
MG;3130200;Igaratinga;101.1505827;314.810434;951.8053135;1382.846752;4184.379595
MG;3130309;Iguatama;2123.092376;1814.398411;1506.311186;1604.415928;4003.587123
MG;3130408;Ijaci;412.4804052;939.3799433;2078.248723;2193.506701;2577.01377
MG;3130507;Ilicínea;417.2461538;478.9432911;534.0650084;1493.228594;4238.190051
MG;3130556;Imbé de Minas;;;;;
MG;3130606;Inconfidentes;599.8035036;810.4705666;1063.858271;1878.395346;4768.454427
MG;3130655;Indaiabira;;;;;
MG;3130705;Indianópolis;0;748.1845386;944.1215936;1624.332998;7002.887137
MG;3130804;Ingaí;262.6024744;376.9039758;525.5098989;868.1690594;2844.425833
MG;3130903;Inhapim;4972.621004;4768.677737;4442.514625;5209.567011;11911.71654
MG;3131000;Inhaúma;1839.676224;1793.138114;1697.869731;2149.379932;3781.480568
MG;3131109;Inimutaba;447.3968083;819.8604714;1459.504009;1789.946216;3390.996429
MG;3131158;Ipaba;;;;;12000.55541
MG;3131208;Ipanema;2147.115639;3217.463597;4683.711395;5829.755383;13297.59314
MG;3131307;Ipatinga;11577.07324;27166.12965;61926.28617;111130.9959;312112.9956
MG;3131406;Ipiaçu;997.7921426;1331.349519;1725.68836;1750.493587;4238.441907
MG;3131505;Ipuiúna;37.93146853;197.1465031;995.3980309;1962.714272;7893.613366
MG;3131604;Iraí de Minas;74.11225389;1235.961476;20023.41393;8144.404642;7440.341182
MG;3131703;Itabira;14005.65982;23480.16635;38239.92599;50532.24698;124732.8928
MG;3131802;Itabirinha de Mantena;1577.949091;2147.502101;2839.177111;4269.04967;7277.632903
MG;3131901;Itabirito;6753.746601;7672.540796;8467.436113;16594.73709;39106.38497
